,assembly,organism_name,group,taxid,total_gene_number
1859,GCF_003184595.1,Aspergillus_niger_CBS_101883,fungi,1450533,13082
1860,GCF_003184695.1,Aspergillus_brunneoviolaceus_CBS_621.78,fungi,1450534,12073
1861,GCF_003184525.1,Aspergillus_sclerotioniger_CBS_115572,fungi,1450535,12338
1862,GCF_019112545.1,Guyanagaster_necrorhizus_MCA_3950,fungi,1450536,14263
1863,GCF_003184865.1,Aspergillus_homomorphus_CBS_101889,fungi,1450537,11361
1864,GCF_003184585.1,Aspergillus_saccharolyticus_JOP_1030-1,fungi,1450539,10064
1865,GCF_001642045.1,Paraphaeosphaeria_sporulosa,fungi,1460663,14734
1866,GCF_014898435.1,Botrytis_sinoallii,fungi,1463999,12200
1867,GCF_000760515.2,Mitosporidium_daphniae,fungi,1485682,3322
1868,GCF_009193645.1,Aspergillus_pseudonomiae,fungi,1506151,13384
1869,GCF_028826965.1,Penicillium_alfredii,fungi,1506179,10161
1870,GCF_001204775.2,Aspergillus_nomiae_NRRL_13137,fungi,1509407,11904
1871,GCF_018340605.1,Aspergillus_pseudoviridinutans,fungi,1517512,11280
1872,GCF_003144195.1,Ceraceosorus_guamensis,fungi,1522189,7822
1873,GCF_038497645.1,Lipomyces_chichibuensis,fungi,1546026,6544
1874,GCF_028827895.1,Penicillium_longicatenatum,fungi,1561947,11980
1875,GCF_028828015.1,Penicillium_pulvis,fungi,1562058,12165
1876,GCF_028828195.1,Penicillium_verhagenii,fungi,1562060,11673
1877,GCF_013396195.1,Fusarium_tjaetaba,fungi,1567544,14181
1878,GCF_003144245.1,Jaminaea_rosea,fungi,1569628,6858
1879,GCF_004337985.1,Pyricularia_pennisetigena,fungi,1578925,11428
1880,GCF_036327395.1,Knufia_obscura,fungi,1635080,11248
1881,GCF_039105145.1,Kwoniella_newhampshirensis,fungi,1651941,7145
1882,GCF_022829205.1,Neoarthrinium_moseri,fungi,1658444,13929
1883,GCF_001299255.1,Cyphellophora_attinorum,fungi,1664694,11848
1884,GCF_030869225.1,Colletotrichum_abscissum,fungi,1671311,17223
1885,GCF_020744255.1,Microdochium_trichocladiopsis,fungi,1682393,16023
1886,GCF_003144135.1,Pseudomicrostroma_glucosiphilum,fungi,1684307,6681
1887,GCF_036872675.1,Lithohypha_guttulata,fungi,1690604,8740
1888,GCF_035927105.1,Exophiala_bonariae,fungi,1690606,13061
1889,GCF_035928015.1,Saxophila_tyrrhenica,fungi,1690608,11205
1890,GCF_008629635.2,Kwoniella_shandongensis,fungi,1734106,7347
1891,GCF_015039405.1,Cantharellus_anzutake,fungi,1750568,16954
1892,GCF_024628925.1,Candida_margitis,fungi,1775924,5488
1893,GCF_963989305.1,Lodderomyces_beijingensis,fungi,1775926,6143
1894,GCF_036884675.1,Scheffersomyces_coipomensis,fungi,1788519,6180
1895,GCF_028829455.1,Penicillium_robsamsonii,fungi,1792511,11254
1896,GCF_001642395.1,Nematocida_displodere,fungi,1805483,2278
1897,GCF_006535985.1,Synchytrium_microbalum,fungi,1806994,6304
1898,GCF_003369625.1,Aspergillus_mulundensis,fungi,1810919,11603
1899,GCF_001773325.1,Penicillium_arizonense,fungi,1835702,12200
1900,GCF_026319265.1,Colletotrichum_chrysophilum,fungi,1836956,14123
1901,GCF_028828085.1,Penicillium_nucicola,fungi,1850975,11518
1902,GCF_033439085.1,Chaetomium_fimeti,fungi,1854472,11448
1903,GCF_020726465.1,Chaetomium_tenue,fungi,1854479,11552
1904,GCF_000292625.1,Dacryopinax_primogenitus,fungi,1858805,10237
1905,GCF_036417295.1,Cryptococcus_decagattii,fungi,1859122,6557
1906,GCF_028829775.1,Penicillium_samsonianum,fungi,1882272,14061
1907,GCF_028828495.1,Penicillium_riverlandense,fungi,1903569,11255
1908,GCF_016758775.1,Suillus_clintonianus,fungi,1904413,15528
1909,GCF_016758755.1,Suillus_discolor,fungi,1912936,16509
1910,GCF_016647785.1,Suillus_fuscotomentosus,fungi,1912939,18510
1911,GCF_024244095.1,Nematocida_homosporus,fungi,1912981,2542
1912,GCF_021653875.1,Nematocida_major,fungi,1912982,2415
1913,GCF_024244105.1,Nematocida_minor,fungi,1912983,2523
1914,GCF_000738915.1,Nematocida_ausubeli,fungi,1913371,2433
1915,GCF_030867605.1,Colletotrichum_paranaense,fungi,1914294,16727
1916,GCF_022496945.1,Annulohypoxylon_maeteangense,fungi,1927788,11000
1917,GCF_030435595.1,Desarmillaria_tabescens,fungi,1929756,19031
1918,GCF_027946475.1,Didymosphaeria_variabile,fungi,1932322,12535
1919,GCF_033296635.1,Dichotomopilus_funicola,fungi,1934379,9290
1920,GCF_019207285.1,Ogataea_haglerorum,fungi,1937702,5407
1921,GCF_030549165.1,Lasiosphaeria_miniovina,fungi,1954250,14966
1922,GCF_013461495.1,Botrytis_fragariae,fungi,1964551,12345
1923,GCF_044167205.1,Ceratocystis_lukuohia,fungi,2019550,7505
1924,GCF_029542925.1,Malassezia_vespertilionis,fungi,2020962,3964
1925,GCF_028502605.1,Trichoderma_breve,fungi,2034170,11590
1926,GCF_000149585.1,Histoplasma_mississippiense_(nom._inval.),fungi,2059318,9313
1927,GCF_022605165.1,Purpureocillium_takamizusanense,fungi,2060973,10744
1928,GCF_033297395.1,Canariomyces_notabilis,fungi,2074819,10945
1929,GCF_035222275.1,Podospora_bellae-mahoneyi,fungi,2093777,11053
1930,GCF_035222375.1,Podospora_pseudocomata,fungi,2093779,11321
1931,GCF_035222475.1,Podospora_pseudopauciseta,fungi,2093780,11167
1932,GCF_028827025.1,Penicillium_cataractarum,fungi,2100454,12825
1933,GCF_014461135.1,Mycena_indigotica,fungi,2126181,13735
1934,GCF_028009165.1,Akanthomyces_muscarius,fungi,2231603,12347
1935,GCF_029203305.1,Yamadazyma_tenuis,fungi,2315449,5226
1936,GCF_014898535.1,Botrytis_deweyae,fungi,2478750,12465
1937,GCF_022695815.1,Exophiala_viscosa,fungi,2486360,11345
1938,GCF_027921745.1,Schizosaccharomyces_osmophilus,fungi,2545709,5098
1939,GCF_033297405.1,Parathielavia_appendiculata,fungi,2587402,11916
1940,GCF_902498895.1,Magnusiomyces_paraingens,fungi,2606893,6475
1941,GCF_035222485.1,Podospora_pseudoanserina,fungi,2609844,11140
1942,GCF_019669845.1,Emericellopsis_atlantica,fungi,2614577,9962
1943,GCF_003357145.1,Venustampulla_echinocandica,fungi,2656787,10707
1944,GCF_020744385.1,Fusarium_flagelliforme,fungi,2675880,13580
1945,GCF_022114955.1,Emericellopsis_cladophorae,fungi,2686198,8523
1946,GCF_019456465.1,Bacidia_gigantensis,fungi,2732470,9228
1947,GCF_002105105.1,Protomyces_lactucae-debilis,fungi,2754530,6722
1948,GCF_041146345.1,Neodothiora_populina,fungi,2781224,7339
1949,GCF_028827545.1,Penicillium_diatomitis,fungi,2819901,9580
1950,GCF_038363925.1,Apiospora_phragmitis,fungi,2905665,15411
1951,GCF_021821965.1,Ordospora_pajunii,fungi,3039483,1826
